Loan_ID,Customer_ID,Loan_Type
LOAN_021885,CUST06488,Mortgage Loan
LOAN_021886,CUST06488,Not Specified
LOAN_021887,CUST06489,Not Specified
LOAN_021888,CUST06489,Student Loan
LOAN_021889,CUST06490,Student Loan
LOAN_021890,CUST06490,Mortgage Loan
LOAN_021891,CUST06490,Student Loan
LOAN_021892,CUST06490,Credit-Builder Loan
LOAN_021893,CUST06490,Payday Loan
LOAN_021894,CUST06490,Personal Loan
LOAN_021895,CUST06490,Payday Loan
LOAN_021896,CUST06491,Debt Consolidation Loan
LOAN_021897,CUST06491,Home Equity Loan
LOAN_021898,CUST06491,Personal Loan
LOAN_021899,CUST06491,Payday Loan
LOAN_021900,CUST06491,Mortgage Loan
LOAN_021901,CUST06493,Student Loan
LOAN_021902,CUST06494,Debt Consolidation Loan
LOAN_021903,CUST06494,Payday Loan
LOAN_021904,CUST06495,Payday Loan
LOAN_021905,CUST06496,Personal Loan
LOAN_021906,CUST06497,Not Specified
LOAN_021907,CUST06497,Not Specified
LOAN_021908,CUST06497,Auto Loan
LOAN_021909,CUST06497,Credit-Builder Loan
LOAN_021910,CUST06498,Student Loan
LOAN_021911,CUST06498,Debt Consolidation Loan
LOAN_021912,CUST06498,Mortgage Loan
LOAN_021913,CUST06498,Not Specified
LOAN_021914,CUST06498,Credit-Builder Loan
LOAN_021915,CUST06498,Home Equity Loan
LOAN_021916,CUST06498,Not Specified
LOAN_021917,CUST06499,Credit-Builder Loan
LOAN_021918,CUST06499,Payday Loan
LOAN_021919,CUST06499,Debt Consolidation Loan
LOAN_021920,CUST06499,Personal Loan
LOAN_021921,CUST06499,Mortgage Loan
LOAN_021922,CUST06499,Debt Consolidation Loan
LOAN_021923,CUST06500,Student Loan
LOAN_021924,CUST06500,Auto Loan
LOAN_021925,CUST06500,Mortgage Loan
LOAN_021926,CUST06502,Personal Loan
LOAN_021927,CUST06502,Payday Loan
LOAN_021928,CUST06503,Personal Loan
LOAN_021929,CUST06503,Student Loan
LOAN_021930,CUST06503,Credit-Builder Loan
LOAN_021931,CUST06504,Auto Loan
LOAN_021932,CUST06504,Personal Loan
LOAN_021933,CUST06505,Mortgage Loan
LOAN_021934,CUST06505,Auto Loan
LOAN_021935,CUST06506,Debt Consolidation Loan
LOAN_021936,CUST06506,Credit-Builder Loan
LOAN_021937,CUST06506,Auto Loan
LOAN_021938,CUST06506,Payday Loan
LOAN_021939,CUST06507,Mortgage Loan
LOAN_021940,CUST06508,Auto Loan
LOAN_021941,CUST06508,Home Equity Loan
LOAN_021942,CUST06508,Home Equity Loan
LOAN_021943,CUST06508,Debt Consolidation Loan
LOAN_021944,CUST06509,Debt Consolidation Loan
LOAN_021945,CUST06509,Debt Consolidation Loan
LOAN_021946,CUST06509,Credit-Builder Loan
LOAN_021947,CUST06510,Payday Loan
LOAN_021948,CUST06510,Payday Loan
LOAN_021949,CUST06510,Not Specified
LOAN_021950,CUST06510,Debt Consolidation Loan
LOAN_021951,CUST06511,Personal Loan
LOAN_021952,CUST06512,Payday Loan
LOAN_021953,CUST06512,Credit-Builder Loan
LOAN_021954,CUST06512,Not Specified
LOAN_021955,CUST06512,Mortgage Loan
LOAN_021956,CUST06512,Credit-Builder Loan
LOAN_021957,CUST06512,Credit-Builder Loan
LOAN_021958,CUST06512,Credit-Builder Loan
LOAN_021959,CUST06513,Mortgage Loan
LOAN_021960,CUST06514,Not Specified
LOAN_021961,CUST06514,Payday Loan
LOAN_021962,CUST06515,No Loan
LOAN_021963,CUST06516,Payday Loan
LOAN_021964,CUST06516,Student Loan
LOAN_021965,CUST06516,Debt Consolidation Loan
LOAN_021966,CUST06516,Not Specified
LOAN_021967,CUST06517,No Loan
LOAN_021968,CUST06518,No Loan
LOAN_021969,CUST06519,No Loan
LOAN_021970,CUST06520,Debt Consolidation Loan
LOAN_021971,CUST06520,Student Loan
LOAN_021972,CUST06520,Student Loan
LOAN_021973,CUST06520,Credit-Builder Loan
LOAN_021974,CUST06520,Not Specified
LOAN_021975,CUST06520,Home Equity Loan
LOAN_021976,CUST06521,Student Loan
LOAN_021977,CUST06521,Debt Consolidation Loan
LOAN_021978,CUST06521,Debt Consolidation Loan
LOAN_021979,CUST06521,Debt Consolidation Loan
LOAN_021980,CUST06521,Credit-Builder Loan
LOAN_021981,CUST06521,Mortgage Loan
LOAN_021982,CUST06521,Debt Consolidation Loan
LOAN_021983,CUST06522,Auto Loan
LOAN_021984,CUST06522,Home Equity Loan
LOAN_021985,CUST06522,Debt Consolidation Loan
LOAN_021986,CUST06522,Student Loan
LOAN_021987,CUST06523,Personal Loan
LOAN_021988,CUST06523,Home Equity Loan
LOAN_021989,CUST06523,Personal Loan
LOAN_021990,CUST06523,Personal Loan
LOAN_021991,CUST06523,Payday Loan
LOAN_021992,CUST06523,Not Specified
LOAN_021993,CUST06523,Credit-Builder Loan
LOAN_021994,CUST06523,Mortgage Loan
LOAN_021995,CUST06523,Credit-Builder Loan
LOAN_021996,CUST06524,Credit-Builder Loan
LOAN_021997,CUST06524,Student Loan
LOAN_021998,CUST06525,Auto Loan
LOAN_021999,CUST06525,Debt Consolidation Loan
LOAN_022000,CUST06525,Not Specified
LOAN_022001,CUST06525,Not Specified
LOAN_022002,CUST06526,Credit-Builder Loan
LOAN_022003,CUST06526,Debt Consolidation Loan
LOAN_022004,CUST06526,Personal Loan
LOAN_022005,CUST06526,Mortgage Loan
LOAN_022006,CUST06526,Payday Loan
LOAN_022007,CUST06526,Auto Loan
LOAN_022008,CUST06527,Personal Loan
LOAN_022009,CUST06527,Credit-Builder Loan
LOAN_022010,CUST06529,Home Equity Loan
LOAN_022011,CUST06529,Payday Loan
LOAN_022012,CUST06529,Auto Loan
LOAN_022013,CUST06529,Credit-Builder Loan
LOAN_022014,CUST06529,Payday Loan
LOAN_022015,CUST06529,Payday Loan
LOAN_022016,CUST06529,Mortgage Loan
LOAN_022017,CUST06530,Mortgage Loan
LOAN_022018,CUST06530,Personal Loan
LOAN_022019,CUST06531,Personal Loan
LOAN_022020,CUST06531,Credit-Builder Loan
LOAN_022021,CUST06531,Mortgage Loan
LOAN_022022,CUST06531,Personal Loan
LOAN_022023,CUST06532,Debt Consolidation Loan
LOAN_022024,CUST06532,Auto Loan
LOAN_022025,CUST06532,Payday Loan
LOAN_022026,CUST06533,No Loan
LOAN_022027,CUST06534,Payday Loan
LOAN_022028,CUST06535,Debt Consolidation Loan
LOAN_022029,CUST06535,Home Equity Loan
LOAN_022030,CUST06535,Personal Loan
LOAN_022031,CUST06535,Auto Loan
LOAN_022032,CUST06536,Credit-Builder Loan
LOAN_022033,CUST06536,Auto Loan
LOAN_022034,CUST06536,Home Equity Loan
LOAN_022035,CUST06536,Auto Loan
LOAN_022036,CUST06536,Not Specified
LOAN_022037,CUST06536,Debt Consolidation Loan
LOAN_022038,CUST06536,Not Specified
LOAN_022039,CUST06536,Payday Loan
LOAN_022040,CUST06537,Student Loan
LOAN_022041,CUST06537,Mortgage Loan
LOAN_022042,CUST06537,Not Specified
LOAN_022043,CUST06538,Personal Loan
LOAN_022044,CUST06538,Credit-Builder Loan
LOAN_022045,CUST06538,Auto Loan
LOAN_022046,CUST06538,Payday Loan
LOAN_022047,CUST06539,Payday Loan
LOAN_022048,CUST06539,Mortgage Loan
LOAN_022049,CUST06539,Student Loan
LOAN_022050,CUST06539,Not Specified
LOAN_022051,CUST06539,Home Equity Loan
LOAN_022052,CUST06540,Mortgage Loan
LOAN_022053,CUST06540,Auto Loan
LOAN_022054,CUST06540,Personal Loan
LOAN_022055,CUST06540,Mortgage Loan
LOAN_022056,CUST06540,Auto Loan
LOAN_022057,CUST06540,Auto Loan
LOAN_022058,CUST06540,Debt Consolidation Loan
LOAN_022059,CUST06540,Personal Loan
LOAN_022060,CUST06541,Credit-Builder Loan
LOAN_022061,CUST06541,Credit-Builder Loan
LOAN_022062,CUST06541,Not Specified
LOAN_022063,CUST06542,Debt Consolidation Loan
LOAN_022064,CUST06542,Personal Loan
LOAN_022065,CUST06542,Personal Loan
LOAN_022066,CUST06542,Not Specified
LOAN_022067,CUST06542,Credit-Builder Loan
LOAN_022068,CUST06542,Payday Loan
LOAN_022069,CUST06542,Not Specified
LOAN_022070,CUST06544,Not Specified
LOAN_022071,CUST06545,Student Loan
LOAN_022072,CUST06545,Mortgage Loan
LOAN_022073,CUST06546,Not Specified
LOAN_022074,CUST06546,Debt Consolidation Loan
LOAN_022075,CUST06547,Auto Loan
LOAN_022076,CUST06548,Home Equity Loan
LOAN_022077,CUST06549,Payday Loan
LOAN_022078,CUST06549,Credit-Builder Loan
LOAN_022079,CUST06549,Auto Loan
LOAN_022080,CUST06550,Auto Loan
LOAN_022081,CUST06550,Payday Loan
LOAN_022082,CUST06550,Student Loan
LOAN_022083,CUST06550,Personal Loan
LOAN_022084,CUST06550,Personal Loan
LOAN_022085,CUST06551,Student Loan
LOAN_022086,CUST06551,Student Loan
LOAN_022087,CUST06551,Credit-Builder Loan
LOAN_022088,CUST06551,Student Loan
LOAN_022089,CUST06552,Mortgage Loan
LOAN_022090,CUST06552,Payday Loan
LOAN_022091,CUST06552,Mortgage Loan
LOAN_022092,CUST06552,Student Loan
LOAN_022093,CUST06552,Home Equity Loan
LOAN_022094,CUST06552,Not Specified
LOAN_022095,CUST06553,Payday Loan
LOAN_022096,CUST06553,Debt Consolidation Loan
LOAN_022097,CUST06553,Mortgage Loan
LOAN_022098,CUST06553,Credit-Builder Loan
LOAN_022099,CUST06554,Debt Consolidation Loan
LOAN_022100,CUST06554,Auto Loan
LOAN_022101,CUST06554,Personal Loan
LOAN_022102,CUST06554,Payday Loan
LOAN_022103,CUST06555,Personal Loan
LOAN_022104,CUST06555,Student Loan
LOAN_022105,CUST06555,Payday Loan
LOAN_022106,CUST06555,Debt Consolidation Loan
LOAN_022107,CUST06555,Not Specified
LOAN_022108,CUST06556,No Loan
LOAN_022109,CUST06557,Not Specified
LOAN_022110,CUST06557,Mortgage Loan
LOAN_022111,CUST06557,Payday Loan
LOAN_022112,CUST06557,Mortgage Loan
LOAN_022113,CUST06557,Auto Loan
LOAN_022114,CUST06557,Student Loan
LOAN_022115,CUST06557,Payday Loan
LOAN_022116,CUST06558,Home Equity Loan
LOAN_022117,CUST06558,Debt Consolidation Loan
LOAN_022118,CUST06558,Auto Loan
LOAN_022119,CUST06558,Personal Loan
LOAN_022120,CUST06558,Payday Loan
LOAN_022121,CUST06559,Credit-Builder Loan
LOAN_022122,CUST06559,Student Loan
LOAN_022123,CUST06559,Not Specified
LOAN_022124,CUST06559,Student Loan
LOAN_022125,CUST06560,Not Specified
LOAN_022126,CUST06560,Credit-Builder Loan
LOAN_022127,CUST06560,Credit-Builder Loan
LOAN_022128,CUST06560,Mortgage Loan
LOAN_022129,CUST06561,Home Equity Loan
LOAN_022130,CUST06561,Debt Consolidation Loan
LOAN_022131,CUST06561,Debt Consolidation Loan
LOAN_022132,CUST06561,Student Loan
LOAN_022133,CUST06561,Student Loan
LOAN_022134,CUST06561,Auto Loan
LOAN_022135,CUST06561,Mortgage Loan
LOAN_022136,CUST06561,Credit-Builder Loan
LOAN_022137,CUST06561,Not Specified
LOAN_022138,CUST06562,Personal Loan
LOAN_022139,CUST06562,Mortgage Loan
LOAN_022140,CUST06562,Debt Consolidation Loan
LOAN_022141,CUST06562,Auto Loan
LOAN_022142,CUST06562,Mortgage Loan
LOAN_022143,CUST06562,Student Loan
LOAN_022144,CUST06564,Home Equity Loan
LOAN_022145,CUST06564,Student Loan
LOAN_022146,CUST06564,Credit-Builder Loan
LOAN_022147,CUST06564,Debt Consolidation Loan
LOAN_022148,CUST06565,Mortgage Loan
LOAN_022149,CUST06565,Credit-Builder Loan
LOAN_022150,CUST06565,Not Specified
LOAN_022151,CUST06566,No Loan
LOAN_022152,CUST06567,Not Specified
LOAN_022153,CUST06567,Auto Loan
LOAN_022154,CUST06568,Mortgage Loan
LOAN_022155,CUST06569,Credit-Builder Loan
LOAN_022156,CUST06569,Home Equity Loan
LOAN_022157,CUST06570,Mortgage Loan
LOAN_022158,CUST06570,Home Equity Loan
LOAN_022159,CUST06571,Student Loan
LOAN_022160,CUST06571,Mortgage Loan
LOAN_022161,CUST06571,Credit-Builder Loan
LOAN_022162,CUST06571,Credit-Builder Loan
LOAN_022163,CUST06572,Payday Loan
LOAN_022164,CUST06573,Payday Loan
LOAN_022165,CUST06573,Not Specified
LOAN_022166,CUST06573,Credit-Builder Loan
LOAN_022167,CUST06573,Mortgage Loan
LOAN_022168,CUST06574,Home Equity Loan
LOAN_022169,CUST06574,Personal Loan
LOAN_022170,CUST06574,Payday Loan
LOAN_022171,CUST06574,Student Loan
LOAN_022172,CUST06574,Credit-Builder Loan
LOAN_022173,CUST06574,Auto Loan
LOAN_022174,CUST06575,Credit-Builder Loan
LOAN_022175,CUST06575,Student Loan
LOAN_022176,CUST06575,Debt Consolidation Loan
LOAN_022177,CUST06575,Payday Loan
LOAN_022178,CUST06575,Mortgage Loan
LOAN_022179,CUST06575,Home Equity Loan
LOAN_022180,CUST06576,Home Equity Loan
LOAN_022181,CUST06577,Payday Loan
LOAN_022182,CUST06577,Mortgage Loan
LOAN_022183,CUST06577,Not Specified
LOAN_022184,CUST06577,Student Loan
LOAN_022185,CUST06578,Home Equity Loan
LOAN_022186,CUST06578,Payday Loan
LOAN_022187,CUST06580,Student Loan
LOAN_022188,CUST06580,Home Equity Loan
LOAN_022189,CUST06581,Home Equity Loan
LOAN_022190,CUST06581,Payday Loan
LOAN_022191,CUST06581,Not Specified
LOAN_022192,CUST06581,Student Loan
LOAN_022193,CUST06581,Payday Loan
LOAN_022194,CUST06581,Student Loan
LOAN_022195,CUST06582,Auto Loan
LOAN_022196,CUST06582,Not Specified
LOAN_022197,CUST06583,No Loan
LOAN_022198,CUST06584,Payday Loan
LOAN_022199,CUST06584,Not Specified
LOAN_022200,CUST06584,Home Equity Loan
LOAN_022201,CUST06584,Credit-Builder Loan
LOAN_022202,CUST06585,Not Specified
LOAN_022203,CUST06585,Payday Loan
LOAN_022204,CUST06585,Home Equity Loan
LOAN_022205,CUST06586,Auto Loan
LOAN_022206,CUST06587,Credit-Builder Loan
LOAN_022207,CUST06587,Personal Loan
LOAN_022208,CUST06587,Home Equity Loan
LOAN_022209,CUST06587,Auto Loan
LOAN_022210,CUST06587,Personal Loan
LOAN_022211,CUST06587,Home Equity Loan
LOAN_022212,CUST06587,Student Loan
LOAN_022213,CUST06587,Mortgage Loan
LOAN_022214,CUST06588,Student Loan
LOAN_022215,CUST06588,Mortgage Loan
LOAN_022216,CUST06588,Not Specified
LOAN_022217,CUST06588,Mortgage Loan
LOAN_022218,CUST06588,Personal Loan
LOAN_022219,CUST06589,Mortgage Loan
LOAN_022220,CUST06589,Personal Loan
LOAN_022221,CUST06589,Mortgage Loan
LOAN_022222,CUST06589,Student Loan
LOAN_022223,CUST06590,Debt Consolidation Loan
LOAN_022224,CUST06590,Student Loan
LOAN_022225,CUST06590,Student Loan
LOAN_022226,CUST06590,Not Specified
LOAN_022227,CUST06591,No Loan
LOAN_022228,CUST06592,Payday Loan
LOAN_022229,CUST06592,Mortgage Loan
LOAN_022230,CUST06592,Auto Loan
LOAN_022231,CUST06592,Student Loan
LOAN_022232,CUST06593,Mortgage Loan
LOAN_022233,CUST06593,Auto Loan
LOAN_022234,CUST06593,Mortgage Loan
LOAN_022235,CUST06593,Student Loan
LOAN_022236,CUST06594,Home Equity Loan
LOAN_022237,CUST06595,Mortgage Loan
LOAN_022238,CUST06595,Debt Consolidation Loan
LOAN_022239,CUST06596,Not Specified
LOAN_022240,CUST06596,Mortgage Loan
LOAN_022241,CUST06596,Not Specified
LOAN_022242,CUST06597,Auto Loan
LOAN_022243,CUST06597,Personal Loan
LOAN_022244,CUST06597,Payday Loan
LOAN_022245,CUST06597,Home Equity Loan
LOAN_022246,CUST06598,Student Loan
LOAN_022247,CUST06598,Not Specified
LOAN_022248,CUST06598,Student Loan
LOAN_022249,CUST06599,Not Specified
LOAN_022250,CUST06599,Payday Loan
LOAN_022251,CUST06600,Home Equity Loan
LOAN_022252,CUST06600,Debt Consolidation Loan
LOAN_022253,CUST06600,Home Equity Loan
LOAN_022254,CUST06600,Home Equity Loan
LOAN_022255,CUST06600,Payday Loan
LOAN_022256,CUST06600,Personal Loan
LOAN_022257,CUST06601,Debt Consolidation Loan
LOAN_022258,CUST06601,Home Equity Loan
LOAN_022259,CUST06601,Home Equity Loan
LOAN_022260,CUST06601,Payday Loan
LOAN_022261,CUST06602,Student Loan
LOAN_022262,CUST06602,Personal Loan
LOAN_022263,CUST06602,Personal Loan
LOAN_022264,CUST06602,Personal Loan
LOAN_022265,CUST06602,Not Specified
LOAN_022266,CUST06602,Debt Consolidation Loan
LOAN_022267,CUST06602,Auto Loan
LOAN_022268,CUST06603,Auto Loan
LOAN_022269,CUST06603,Not Specified
LOAN_022270,CUST06604,No Loan
LOAN_022271,CUST06605,Payday Loan
LOAN_022272,CUST06605,Not Specified
LOAN_022273,CUST06605,Mortgage Loan
LOAN_022274,CUST06605,Student Loan
LOAN_022275,CUST06606,Credit-Builder Loan
LOAN_022276,CUST06606,Home Equity Loan
LOAN_022277,CUST06606,Auto Loan
LOAN_022278,CUST06606,Personal Loan
LOAN_022279,CUST06607,No Loan
LOAN_022280,CUST06608,Student Loan
LOAN_022281,CUST06609,Not Specified
LOAN_022282,CUST06609,Debt Consolidation Loan
LOAN_022283,CUST06610,Home Equity Loan
LOAN_022284,CUST06610,Auto Loan
LOAN_022285,CUST06610,Home Equity Loan
LOAN_022286,CUST06610,Home Equity Loan
LOAN_022287,CUST06610,Debt Consolidation Loan
LOAN_022288,CUST06610,Auto Loan
LOAN_022289,CUST06610,Not Specified
LOAN_022290,CUST06611,Credit-Builder Loan
LOAN_022291,CUST06611,Not Specified
LOAN_022292,CUST06612,Personal Loan
LOAN_022293,CUST06612,Not Specified
LOAN_022294,CUST06612,Not Specified
LOAN_022295,CUST06612,Credit-Builder Loan
LOAN_022296,CUST06613,Mortgage Loan
LOAN_022297,CUST06613,Student Loan
LOAN_022298,CUST06613,Debt Consolidation Loan
LOAN_022299,CUST06614,Credit-Builder Loan
LOAN_022300,CUST06614,Personal Loan
LOAN_022301,CUST06614,Not Specified
LOAN_022302,CUST06615,Personal Loan
LOAN_022303,CUST06615,Home Equity Loan
LOAN_022304,CUST06615,Student Loan
LOAN_022305,CUST06616,Payday Loan
LOAN_022306,CUST06616,Debt Consolidation Loan
LOAN_022307,CUST06616,Personal Loan
LOAN_022308,CUST06616,Payday Loan
LOAN_022309,CUST06616,Not Specified
LOAN_022310,CUST06616,Debt Consolidation Loan
LOAN_022311,CUST06616,Debt Consolidation Loan
LOAN_022312,CUST06616,Not Specified
LOAN_022313,CUST06617,Student Loan
LOAN_022314,CUST06618,Auto Loan
LOAN_022315,CUST06619,Auto Loan
LOAN_022316,CUST06619,Auto Loan
LOAN_022317,CUST06619,Personal Loan
LOAN_022318,CUST06620,Payday Loan
LOAN_022319,CUST06620,Auto Loan
LOAN_022320,CUST06620,Debt Consolidation Loan
LOAN_022321,CUST06620,Student Loan
LOAN_022322,CUST06621,Payday Loan
LOAN_022323,CUST06621,Not Specified
LOAN_022324,CUST06621,Debt Consolidation Loan
LOAN_022325,CUST06622,No Loan
LOAN_022326,CUST06623,Student Loan
LOAN_022327,CUST06623,Personal Loan
LOAN_022328,CUST06624,Debt Consolidation Loan
LOAN_022329,CUST06624,Payday Loan
LOAN_022330,CUST06624,Debt Consolidation Loan
LOAN_022331,CUST06624,Home Equity Loan
LOAN_022332,CUST06625,Personal Loan
LOAN_022333,CUST06625,Credit-Builder Loan
LOAN_022334,CUST06625,Payday Loan
LOAN_022335,CUST06625,Auto Loan
LOAN_022336,CUST06625,Auto Loan
LOAN_022337,CUST06625,Credit-Builder Loan
LOAN_022338,CUST06625,Credit-Builder Loan
LOAN_022339,CUST06625,Personal Loan
LOAN_022340,CUST06625,Debt Consolidation Loan
LOAN_022341,CUST06626,Debt Consolidation Loan
LOAN_022342,CUST06627,Payday Loan
LOAN_022343,CUST06627,Personal Loan
LOAN_022344,CUST06627,Home Equity Loan
LOAN_022345,CUST06628,No Loan
LOAN_022346,CUST06629,Personal Loan
LOAN_022347,CUST06629,Personal Loan
LOAN_022348,CUST06629,Mortgage Loan
LOAN_022349,CUST06629,Home Equity Loan
LOAN_022350,CUST06629,Auto Loan
LOAN_022351,CUST06629,Debt Consolidation Loan
LOAN_022352,CUST06629,Credit-Builder Loan
LOAN_022353,CUST06629,Not Specified
LOAN_022354,CUST06630,Student Loan
LOAN_022355,CUST06630,Auto Loan
LOAN_022356,CUST06631,Personal Loan
LOAN_022357,CUST06631,Auto Loan
LOAN_022358,CUST06631,Debt Consolidation Loan
LOAN_022359,CUST06631,Debt Consolidation Loan
LOAN_022360,CUST06631,Payday Loan
LOAN_022361,CUST06631,Payday Loan
LOAN_022362,CUST06631,Auto Loan
LOAN_022363,CUST06631,Student Loan
LOAN_022364,CUST06631,Student Loan
LOAN_022365,CUST06632,Payday Loan
LOAN_022366,CUST06632,Not Specified
LOAN_022367,CUST06632,Home Equity Loan
LOAN_022368,CUST06632,Payday Loan
LOAN_022369,CUST06632,Payday Loan
LOAN_022370,CUST06633,Auto Loan
LOAN_022371,CUST06633,Student Loan
LOAN_022372,CUST06633,Debt Consolidation Loan
LOAN_022373,CUST06633,Credit-Builder Loan
LOAN_022374,CUST06633,Debt Consolidation Loan
LOAN_022375,CUST06633,Mortgage Loan
LOAN_022376,CUST06633,Student Loan
LOAN_022377,CUST06633,Debt Consolidation Loan
LOAN_022378,CUST06633,Student Loan
LOAN_022379,CUST06635,Debt Consolidation Loan
LOAN_022380,CUST06635,Home Equity Loan
LOAN_022381,CUST06636,Credit-Builder Loan
LOAN_022382,CUST06636,Mortgage Loan
LOAN_022383,CUST06636,Auto Loan
LOAN_022384,CUST06636,Student Loan
LOAN_022385,CUST06636,Personal Loan
LOAN_022386,CUST06636,Not Specified
LOAN_022387,CUST06636,Mortgage Loan
LOAN_022388,CUST06637,Not Specified
LOAN_022389,CUST06637,Auto Loan
LOAN_022390,CUST06637,Payday Loan
LOAN_022391,CUST06637,Debt Consolidation Loan
LOAN_022392,CUST06638,Payday Loan
LOAN_022393,CUST06638,Not Specified
LOAN_022394,CUST06638,Not Specified
LOAN_022395,CUST06638,Home Equity Loan
LOAN_022396,CUST06638,Home Equity Loan
LOAN_022397,CUST06638,Credit-Builder Loan
LOAN_022398,CUST06638,Auto Loan
LOAN_022399,CUST06638,Mortgage Loan
LOAN_022400,CUST06639,Personal Loan
LOAN_022401,CUST06640,Personal Loan
LOAN_022402,CUST06640,Credit-Builder Loan
LOAN_022403,CUST06641,Mortgage Loan
LOAN_022404,CUST06642,Personal Loan
LOAN_022405,CUST06643,Home Equity Loan
LOAN_022406,CUST06643,Credit-Builder Loan
LOAN_022407,CUST06643,Not Specified
LOAN_022408,CUST06643,Debt Consolidation Loan
LOAN_022409,CUST06643,Not Specified
LOAN_022410,CUST06643,Mortgage Loan
LOAN_022411,CUST06644,Payday Loan
LOAN_022412,CUST06644,Home Equity Loan
LOAN_022413,CUST06645,Credit-Builder Loan
LOAN_022414,CUST06645,Student Loan
LOAN_022415,CUST06646,Auto Loan
LOAN_022416,CUST06646,Student Loan
LOAN_022417,CUST06647,Mortgage Loan
LOAN_022418,CUST06647,Payday Loan
LOAN_022419,CUST06647,Debt Consolidation Loan
LOAN_022420,CUST06648,Personal Loan
LOAN_022421,CUST06648,Personal Loan
LOAN_022422,CUST06648,Personal Loan
LOAN_022423,CUST06648,Credit-Builder Loan
LOAN_022424,CUST06648,Home Equity Loan
LOAN_022425,CUST06649,Credit-Builder Loan
LOAN_022426,CUST06649,Not Specified
LOAN_022427,CUST06649,Mortgage Loan
LOAN_022428,CUST06649,Auto Loan
LOAN_022429,CUST06649,Student Loan
LOAN_022430,CUST06649,Student Loan
LOAN_022431,CUST06649,Auto Loan
LOAN_022432,CUST06650,Credit-Builder Loan
LOAN_022433,CUST06650,Auto Loan
LOAN_022434,CUST06651,Home Equity Loan
LOAN_022435,CUST06651,Payday Loan
