Account_ID,Customer_ID,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Credit_Mix
ACC_CUST06170,CUST06170,7,9,20,6,Bad
ACC_CUST06171,CUST06171,5,7,11,0,Good
ACC_CUST06172,CUST06172,5,5,10,1,Standard
ACC_CUST06173,CUST06173,3,6,8,0,Good
ACC_CUST06174,CUST06174,2,5,4,4,Good
ACC_CUST06175,CUST06175,6,5,23,6,Bad
ACC_CUST06176,CUST06176,1,3,2,1,Good
ACC_CUST06177,CUST06177,3,3,8,4,Standard
ACC_CUST06178,CUST06178,7,7,12,7,Standard
ACC_CUST06179,CUST06179,3,4,7,1,Standard
ACC_CUST06180,CUST06180,6,3,8,3,Standard
ACC_CUST06181,CUST06181,3,7,12,2,Standard
ACC_CUST06182,CUST06182,3,6,13,2,Standard
ACC_CUST06183,CUST06183,0,5,10,4,Good
ACC_CUST06184,CUST06184,7,10,18,6,Standard
ACC_CUST06185,CUST06185,7,8,32,2,Standard
ACC_CUST06186,CUST06186,9,6,22,2,Standard
ACC_CUST06187,CUST06187,3,7,12,1,Good
ACC_CUST06188,CUST06188,8,5,29,2,Standard
ACC_CUST06189,CUST06189,8,6,14,2,Standard
ACC_CUST06190,CUST06190,8,3,15,3,Standard
ACC_CUST06191,CUST06191,7,5,6,4,Standard
ACC_CUST06192,CUST06192,7,6,8,4,Standard
ACC_CUST06193,CUST06193,10,8,28,6,Bad
ACC_CUST06194,CUST06194,1,3,1,3,Good
ACC_CUST06195,CUST06195,2,5,2,3,Good
ACC_CUST06196,CUST06196,6,6,27,7,Bad
ACC_CUST06197,CUST06197,2,4,12,4,Good
ACC_CUST06198,CUST06198,8,10,31,9,Bad
ACC_CUST06199,CUST06199,6,9,32,3,Standard
ACC_CUST06200,CUST06200,5,5,9,3,Standard
ACC_CUST06201,CUST06201,1,5,8,3,Good
ACC_CUST06203,CUST06203,5,3,14,4,Standard
ACC_CUST06204,CUST06204,4,3,3,0,Good
ACC_CUST06205,CUST06205,7,6,24,7,Bad
ACC_CUST06206,CUST06206,8,10,22,2,Standard
ACC_CUST06207,CUST06207,3,6,22,2,Standard
ACC_CUST06208,CUST06208,8,7,19,5,Standard
ACC_CUST06209,CUST06209,5,6,17,4,Standard
ACC_CUST06210,CUST06210,8,8,18,7,Bad
ACC_CUST06211,CUST06211,6,3,16,2,Standard
ACC_CUST06212,CUST06212,10,6,15,3,Bad
ACC_CUST06213,CUST06213,3,4,14,0,Standard
ACC_CUST06214,CUST06214,8,6,14,3,Standard
ACC_CUST06215,CUST06215,4,5,8,0,Good
ACC_CUST06216,CUST06216,8,3,13,1,Standard
ACC_CUST06217,CUST06217,5,7,11,0,Standard
ACC_CUST06218,CUST06218,6,5,22,3,Bad
ACC_CUST06219,CUST06219,4,4,15,2,Standard
ACC_CUST06220,CUST06220,1,3,8,4,Good
ACC_CUST06221,CUST06221,0,1,10,1,Good
ACC_CUST06222,CUST06222,3,5,1,1,Good
ACC_CUST06223,CUST06223,6,4,12,3,Standard
ACC_CUST06225,CUST06225,7,7,7,1,Standard
ACC_CUST06226,CUST06226,4,4,7,3,Good
ACC_CUST06228,CUST06228,5,2,1,2,Good
ACC_CUST06229,CUST06229,6,4,13,1,Standard
ACC_CUST06230,CUST06230,6,7,18,7,Standard
ACC_CUST06231,CUST06231,10,9,19,8,Bad
ACC_CUST06232,CUST06232,7,8,28,8,Bad
ACC_CUST06233,CUST06233,4,3,8,0,Good
ACC_CUST06234,CUST06234,5,6,20,4,Standard
ACC_CUST06235,CUST06235,8,3,14,2,Standard
ACC_CUST06236,CUST06236,8,6,18,7,Standard
ACC_CUST06237,CUST06237,4,7,10,0,Good
ACC_CUST06238,CUST06238,6,6,18,5,Standard
ACC_CUST06239,CUST06239,5,7,22,7,Standard
ACC_CUST06240,CUST06240,4,6,3,2,Good
ACC_CUST06241,CUST06241,2,7,7,3,Good
ACC_CUST06242,CUST06242,10,9,20,7,Standard
ACC_CUST06243,CUST06243,3,5,6,0,Standard
ACC_CUST06244,CUST06244,1,4,11,2,Good
ACC_CUST06245,CUST06245,5,3,16,2,Standard
ACC_CUST06246,CUST06246,7,7,4,3,Good
ACC_CUST06247,CUST06247,7,3,25,7,Standard
ACC_CUST06248,CUST06248,6,10,31,5,Bad
ACC_CUST06249,CUST06249,8,5,28,4,Standard
ACC_CUST06250,CUST06250,8,3,34,4,Standard
ACC_CUST06251,CUST06251,4,6,13,2,Standard
ACC_CUST06253,CUST06253,3,4,19,0,Standard
ACC_CUST06254,CUST06254,7,7,19,7,Bad
ACC_CUST06255,CUST06255,3,3,18,2,Standard
ACC_CUST06256,CUST06256,6,8,27,6,Bad
ACC_CUST06257,CUST06257,7,3,7,0,Standard
ACC_CUST06258,CUST06258,6,6,15,6,Bad
ACC_CUST06259,CUST06259,5,3,5,3,Standard
ACC_CUST06260,CUST06260,6,7,24,5,Bad
ACC_CUST06261,CUST06261,8,4,9,4,Standard
ACC_CUST06262,CUST06262,7,5,17,6,Bad
ACC_CUST06263,CUST06263,3,6,6,1,Good
ACC_CUST06264,CUST06264,4,6,34,6,Standard
ACC_CUST06265,CUST06265,10,10,17,9,Bad
ACC_CUST06266,CUST06266,2,5,10,3,Good
ACC_CUST06267,CUST06267,4,5,26,2,Standard
ACC_CUST06269,CUST06269,6,7,20,9,Bad
ACC_CUST06270,CUST06270,5,6,21,2,Standard
ACC_CUST06271,CUST06271,8,6,25,8,Bad
ACC_CUST06272,CUST06272,8,6,24,7,Bad
ACC_CUST06273,CUST06273,6,10,23,2,Standard
ACC_CUST06274,CUST06274,5,4,8,4,Standard
ACC_CUST06275,CUST06275,0,1,9,0,Good
ACC_CUST06276,CUST06276,9,10,26,2,Bad
ACC_CUST06277,CUST06277,10,5,23,7,Bad
ACC_CUST06278,CUST06278,5,5,9,0,Standard
ACC_CUST06279,CUST06279,7,7,10,4,Standard
ACC_CUST06280,CUST06280,8,10,29,5,Bad
ACC_CUST06281,CUST06281,4,5,15,1,Standard
ACC_CUST06282,CUST06282,8,4,14,5,Standard
ACC_CUST06283,CUST06283,3,4,5,0,Standard
ACC_CUST06284,CUST06284,3,5,12,4,Good
ACC_CUST06285,CUST06285,8,6,20,3,Standard
ACC_CUST06286,CUST06286,4,3,3,0,Good
ACC_CUST06287,CUST06287,2,4,2,2,Good
ACC_CUST06288,CUST06288,5,3,13,4,Standard
ACC_CUST06289,CUST06289,4,6,14,3,Standard
ACC_CUST06290,CUST06290,2,4,10,2,Good
ACC_CUST06291,CUST06291,8,4,7,1,Good
ACC_CUST06292,CUST06292,3,3,6,1,Good
ACC_CUST06293,CUST06293,5,3,7,3,Good
ACC_CUST06294,CUST06294,7,7,18,6,Bad
ACC_CUST06295,CUST06295,5,5,13,0,Standard
ACC_CUST06297,CUST06297,6,6,15,1,Standard
ACC_CUST06298,CUST06298,10,7,29,8,Bad
ACC_CUST06299,CUST06299,1,4,6,1,Good
ACC_CUST06300,CUST06300,0,6,8,2,Good
ACC_CUST06302,CUST06302,10,8,23,7,Bad
ACC_CUST06303,CUST06303,1,3,11,2,Good
ACC_CUST06304,CUST06304,3,4,8,1,Standard
ACC_CUST06305,CUST06305,5,3,8,1,Good
ACC_CUST06306,CUST06306,4,4,7,4,Good
ACC_CUST06307,CUST06307,4,2,12,1,Good
ACC_CUST06308,CUST06308,5,5,11,0,Good
ACC_CUST06309,CUST06309,1,2,9,1,Good
ACC_CUST06310,CUST06310,6,7,20,5,Bad
ACC_CUST06311,CUST06311,2,6,2,4,Good
ACC_CUST06312,CUST06312,8,7,16,1,Standard
ACC_CUST06313,CUST06313,4,6,12,0,Standard
ACC_CUST06314,CUST06314,7,5,17,9,Bad
ACC_CUST06315,CUST06315,1,7,10,0,Good
ACC_CUST06316,CUST06316,8,6,18,1,Standard
ACC_CUST06317,CUST06317,3,5,15,3,Standard
ACC_CUST06318,CUST06318,9,9,19,5,Bad
ACC_CUST06319,CUST06319,4,3,6,1,Good
ACC_CUST06320,CUST06320,5,3,5,1,Good
ACC_CUST06321,CUST06321,0,4,4,1,Good
ACC_CUST06322,CUST06322,8,5,34,7,Bad
ACC_CUST06323,CUST06323,5,3,14,3,Standard
ACC_CUST06324,CUST06324,7,5,15,1,Standard
ACC_CUST06325,CUST06325,1,6,1,4,Good
ACC_CUST06326,CUST06326,4,2,10,1,Good
ACC_CUST06327,CUST06327,7,5,17,7,Standard
ACC_CUST06328,CUST06328,4,1,7,0,Good
ACC_CUST06329,CUST06329,0,2,3,4,Good
ACC_CUST06330,CUST06330,3,4,13,3,Standard
ACC_CUST06331,CUST06331,9,5,27,6,Bad
ACC_CUST06332,CUST06332,3,3,8,2,Standard
ACC_CUST06333,CUST06333,6,6,5,3,Standard
ACC_CUST06334,CUST06334,6,8,22,5,Bad
ACC_CUST06335,CUST06335,9,9,20,8,Bad
ACC_CUST06336,CUST06336,8,8,31,6,Standard
ACC_CUST06337,CUST06337,3,4,34,2,Standard
ACC_CUST06338,CUST06338,5,4,17,2,Standard
ACC_CUST06339,CUST06339,9,7,24,5,Bad
ACC_CUST06340,CUST06340,10,8,31,7,Bad
ACC_CUST06341,CUST06341,8,6,12,2,Standard
ACC_CUST06342,CUST06342,3,6,11,4,Good
ACC_CUST06343,CUST06343,5,2,1,0,Good
ACC_CUST06344,CUST06344,7,3,15,0,Standard
ACC_CUST06345,CUST06345,7,7,21,9,Bad
ACC_CUST06346,CUST06346,4,3,10,1,Standard
ACC_CUST06347,CUST06347,3,3,9,3,Good
ACC_CUST06348,CUST06348,5,7,6,4,Standard
ACC_CUST06349,CUST06349,2,4,11,0,Good
ACC_CUST06350,CUST06350,6,5,29,9,Bad
ACC_CUST06351,CUST06351,9,9,20,5,Bad
ACC_CUST06354,CUST06354,7,3,10,3,Standard
ACC_CUST06355,CUST06355,8,4,8,7,Standard
ACC_CUST06356,CUST06356,1,3,6,3,Good
ACC_CUST06357,CUST06357,6,4,13,2,Standard
ACC_CUST06358,CUST06358,3,7,6,4,Good
ACC_CUST06359,CUST06359,0,1,10,4,Good
ACC_CUST06360,CUST06360,7,3,6,4,Good
ACC_CUST06361,CUST06361,10,7,32,5,Bad
ACC_CUST06362,CUST06362,10,10,31,7,Bad
ACC_CUST06363,CUST06363,4,5,9,1,Standard
ACC_CUST06365,CUST06365,4,5,8,2,Good
ACC_CUST06366,CUST06366,7,7,23,5,Standard
ACC_CUST06367,CUST06367,7,10,26,6,Bad
ACC_CUST06368,CUST06368,3,6,9,3,Standard
ACC_CUST06369,CUST06369,4,6,14,5,Standard
ACC_CUST06370,CUST06370,3,7,27,3,Standard
ACC_CUST06371,CUST06371,8,6,11,2,Good
ACC_CUST06372,CUST06372,5,3,20,2,Standard
ACC_CUST06373,CUST06373,1,2,10,4,Good
ACC_CUST06374,CUST06374,4,4,8,3,Standard
ACC_CUST06375,CUST06375,8,8,33,8,Bad
ACC_CUST06376,CUST06376,5,7,10,3,Good
ACC_CUST06377,CUST06377,2,7,1,1,Good
ACC_CUST06378,CUST06378,7,4,6,2,Standard
ACC_CUST06379,CUST06379,7,6,6,3,Standard
ACC_CUST06380,CUST06380,6,5,19,1,Standard
ACC_CUST06381,CUST06381,5,4,22,4,Standard
ACC_CUST06382,CUST06382,5,4,7,4,Standard
ACC_CUST06383,CUST06383,5,5,7,4,Standard
ACC_CUST06384,CUST06384,5,3,5,0,Standard
ACC_CUST06385,CUST06385,3,6,5,4,Good
ACC_CUST06386,CUST06386,7,5,10,3,Standard
ACC_CUST06387,CUST06387,5,5,14,4,Standard
ACC_CUST06388,CUST06388,1,6,5,2,Good
ACC_CUST06389,CUST06389,8,9,26,5,Bad
ACC_CUST06390,CUST06390,6,5,8,2,Good
ACC_CUST06391,CUST06391,6,5,30,7,Standard
ACC_CUST06392,CUST06392,4,5,8,0,Good
ACC_CUST06393,CUST06393,4,3,3,1,Good
ACC_CUST06394,CUST06394,5,3,12,1,Good
ACC_CUST06395,CUST06395,4,5,18,5,Standard
ACC_CUST06396,CUST06396,6,9,34,7,Bad
ACC_CUST06397,CUST06397,5,3,13,4,Standard
ACC_CUST06398,CUST06398,3,5,7,4,Good
ACC_CUST06399,CUST06399,7,6,21,5,Standard
ACC_CUST06400,CUST06400,9,9,24,8,Bad
ACC_CUST06402,CUST06402,4,4,9,3,Good
ACC_CUST06403,CUST06403,4,5,8,4,Good
ACC_CUST06404,CUST06404,2,5,9,3,Good
ACC_CUST06405,CUST06405,4,5,17,4,Standard
ACC_CUST06406,CUST06406,4,3,3,1,Good
ACC_CUST06407,CUST06407,7,7,28,6,Bad
ACC_CUST06408,CUST06408,7,5,27,8,Bad
ACC_CUST06409,CUST06409,4,4,11,2,Standard
ACC_CUST06410,CUST06410,6,6,20,3,Standard
ACC_CUST06411,CUST06411,1,3,5,3,Good
ACC_CUST06412,CUST06412,7,4,17,3,Standard
ACC_CUST06413,CUST06413,4,5,7,1,Standard
ACC_CUST06414,CUST06414,1,3,10,3,Good
ACC_CUST06415,CUST06415,1,7,3,1,Good
ACC_CUST06416,CUST06416,0,3,3,3,Good
ACC_CUST06417,CUST06417,4,6,4,0,Good
ACC_CUST06418,CUST06418,4,6,6,2,Good
ACC_CUST06419,CUST06419,5,4,18,3,Standard
ACC_CUST06420,CUST06420,5,2,11,3,Good
ACC_CUST06421,CUST06421,6,5,17,0,Standard
ACC_CUST06422,CUST06422,4,6,7,0,Standard
ACC_CUST06423,CUST06423,9,5,34,9,Bad
ACC_CUST06424,CUST06424,6,6,16,2,Standard
ACC_CUST06425,CUST06425,2,7,7,3,Good
ACC_CUST06426,CUST06426,7,7,19,0,Standard
ACC_CUST06427,CUST06427,3,3,5,1,Standard
ACC_CUST06428,CUST06428,9,9,32,9,Bad
ACC_CUST06429,CUST06429,8,3,19,0,Standard
ACC_CUST06430,CUST06430,1,5,6,2,Good
ACC_CUST06431,CUST06431,2,4,4,0,Good
ACC_CUST06432,CUST06432,4,7,8,4,Standard
ACC_CUST06433,CUST06433,0,5,2,2,Good
ACC_CUST06434,CUST06434,10,10,30,5,Standard
ACC_CUST06436,CUST06436,8,3,6,4,Standard
ACC_CUST06437,CUST06437,1,1,1,0,Good
ACC_CUST06438,CUST06438,6,10,30,7,Bad
ACC_CUST06439,CUST06439,1,5,8,4,Good
ACC_CUST06440,CUST06440,8,7,20,4,Standard
ACC_CUST06441,CUST06441,4,4,13,6,Standard
ACC_CUST06442,CUST06442,5,5,5,1,Standard
ACC_CUST06443,CUST06443,4,3,8,0,Good
ACC_CUST06444,CUST06444,6,7,11,2,Standard
ACC_CUST06445,CUST06445,7,5,5,0,Standard
ACC_CUST06446,CUST06446,5,5,18,6,Standard
ACC_CUST06447,CUST06447,5,6,6,1,Good
ACC_CUST06448,CUST06448,7,5,34,6,Bad
ACC_CUST06449,CUST06449,1,4,5,1,Good
ACC_CUST06450,CUST06450,6,6,15,3,Standard
ACC_CUST06451,CUST06451,5,5,19,3,Standard
ACC_CUST06452,CUST06452,9,8,30,7,Bad
ACC_CUST06453,CUST06453,4,3,12,2,Standard
ACC_CUST06454,CUST06454,6,10,24,5,Bad
ACC_CUST06455,CUST06455,8,6,20,2,Standard
ACC_CUST06456,CUST06456,6,6,14,2,Standard
ACC_CUST06457,CUST06457,6,5,19,4,Standard
ACC_CUST06458,CUST06458,3,3,15,3,Standard
ACC_CUST06459,CUST06459,8,7,15,7,Standard
ACC_CUST06460,CUST06460,7,6,13,1,Standard
ACC_CUST06461,CUST06461,9,8,16,7,Bad
ACC_CUST06462,CUST06462,5,3,13,4,Standard
ACC_CUST06463,CUST06463,7,6,26,2,Bad
ACC_CUST06464,CUST06464,7,6,5,4,Standard
ACC_CUST06465,CUST06465,4,4,7,2,Standard
ACC_CUST06466,CUST06466,8,5,30,5,Bad
ACC_CUST06467,CUST06467,10,6,30,9,Bad
ACC_CUST06468,CUST06468,5,4,7,3,Good
ACC_CUST06469,CUST06469,3,7,17,6,Standard
ACC_CUST06470,CUST06470,7,8,17,6,Bad
ACC_CUST06471,CUST06471,8,7,27,7,Bad
ACC_CUST06472,CUST06472,8,6,10,5,Standard
ACC_CUST06473,CUST06473,3,5,18,4,Standard
ACC_CUST06474,CUST06474,7,5,25,5,Bad
ACC_CUST06475,CUST06475,5,5,8,3,Standard
ACC_CUST06476,CUST06476,5,7,15,0,Standard
ACC_CUST06477,CUST06477,4,3,20,3,Standard
ACC_CUST06478,CUST06478,6,6,20,2,Standard
ACC_CUST06479,CUST06479,1,3,11,2,Good
ACC_CUST06480,CUST06480,8,8,31,4,Standard
ACC_CUST06481,CUST06481,6,7,27,5,Bad
ACC_CUST06482,CUST06482,3,2,11,0,Good
ACC_CUST06483,CUST06483,2,5,3,4,Good
ACC_CUST06484,CUST06484,2,7,10,1,Good
ACC_CUST06486,CUST06486,10,9,33,7,Bad
ACC_CUST06487,CUST06487,7,8,32,3,Standard
ACC_CUST06488,CUST06488,8,5,11,2,Standard
ACC_CUST06489,CUST06489,3,5,1,2,Good
ACC_CUST06490,CUST06490,9,9,29,7,Bad
ACC_CUST06491,CUST06491,9,9,19,5,Bad
ACC_CUST06493,CUST06493,5,4,6,1,Standard
ACC_CUST06494,CUST06494,5,7,10,2,Good
ACC_CUST06495,CUST06495,7,4,9,1,Standard
ACC_CUST06496,CUST06496,4,4,5,1,Good
ACC_CUST06497,CUST06497,6,8,19,4,Standard
ACC_CUST06498,CUST06498,7,6,15,7,Standard
ACC_CUST06499,CUST06499,6,7,30,6,Bad
ACC_CUST06500,CUST06500,2,5,3,3,Good
ACC_CUST06502,CUST06502,6,7,17,2,Standard
ACC_CUST06503,CUST06503,3,3,5,3,Standard
ACC_CUST06504,CUST06504,0,3,10,2,Good
ACC_CUST06505,CUST06505,9,10,32,2,Bad
ACC_CUST06506,CUST06506,7,7,11,4,Standard
ACC_CUST06507,CUST06507,7,4,6,1,Standard
ACC_CUST06508,CUST06508,7,5,7,4,Standard
ACC_CUST06509,CUST06509,3,7,11,3,Good
ACC_CUST06510,CUST06510,6,10,23,4,Bad
ACC_CUST06511,CUST06511,3,6,13,1,Standard
ACC_CUST06512,CUST06512,7,10,27,7,Bad
ACC_CUST06513,CUST06513,8,6,16,1,Standard
ACC_CUST06514,CUST06514,3,7,8,2,Good
ACC_CUST06515,CUST06515,5,4,4,0,Good
ACC_CUST06516,CUST06516,5,2,5,4,Good
ACC_CUST06517,CUST06517,7,5,8,0,Standard
ACC_CUST06518,CUST06518,4,7,9,0,Good
ACC_CUST06519,CUST06519,7,6,10,0,Standard
ACC_CUST06520,CUST06520,8,8,33,6,Bad
ACC_CUST06521,CUST06521,6,10,31,7,Bad
ACC_CUST06522,CUST06522,4,5,1,4,Good
ACC_CUST06523,CUST06523,7,6,24,9,Bad
ACC_CUST06524,CUST06524,3,6,19,2,Standard
ACC_CUST06525,CUST06525,5,7,2,4,Good
ACC_CUST06526,CUST06526,6,10,28,6,Bad
ACC_CUST06527,CUST06527,5,2,5,2,Good
ACC_CUST06529,CUST06529,5,3,13,7,Standard
ACC_CUST06530,CUST06530,5,3,13,2,Standard
ACC_CUST06531,CUST06531,5,1,5,4,Good
ACC_CUST06532,CUST06532,6,6,9,3,Standard
ACC_CUST06533,CUST06533,3,7,3,0,Good
ACC_CUST06534,CUST06534,6,6,11,1,Good
ACC_CUST06535,CUST06535,5,3,16,4,Standard
ACC_CUST06536,CUST06536,8,5,31,8,Bad
ACC_CUST06537,CUST06537,5,3,9,3,Good
ACC_CUST06538,CUST06538,5,6,12,4,Standard
ACC_CUST06539,CUST06539,9,7,20,5,Bad
ACC_CUST06540,CUST06540,9,7,34,8,Bad
ACC_CUST06541,CUST06541,4,4,15,3,Standard
ACC_CUST06542,CUST06542,9,5,25,7,Bad
ACC_CUST06544,CUST06544,4,1,4,1,Good
ACC_CUST06545,CUST06545,3,7,14,2,Standard
ACC_CUST06546,CUST06546,8,3,14,2,Standard
ACC_CUST06547,CUST06547,3,5,15,1,Standard
ACC_CUST06548,CUST06548,3,7,3,1,Good
ACC_CUST06549,CUST06549,4,7,1,3,Good
ACC_CUST06550,CUST06550,6,6,30,5,Bad
ACC_CUST06551,CUST06551,8,4,10,4,Standard
ACC_CUST06552,CUST06552,9,6,24,6,Standard
ACC_CUST06553,CUST06553,2,5,8,4,Good
ACC_CUST06554,CUST06554,8,5,16,4,Standard
ACC_CUST06555,CUST06555,4,4,5,5,Standard
ACC_CUST06556,CUST06556,3,4,4,0,Good
ACC_CUST06557,CUST06557,5,7,11,7,Standard
ACC_CUST06558,CUST06558,5,7,21,5,Standard
ACC_CUST06559,CUST06559,6,3,15,4,Standard
ACC_CUST06560,CUST06560,6,7,13,4,Standard
ACC_CUST06561,CUST06561,6,9,18,9,Bad
ACC_CUST06562,CUST06562,4,6,11,6,Standard
ACC_CUST06564,CUST06564,3,5,5,4,Good
ACC_CUST06565,CUST06565,7,7,14,3,Standard
ACC_CUST06566,CUST06566,2,4,1,0,Good
ACC_CUST06567,CUST06567,0,5,5,2,Good
ACC_CUST06568,CUST06568,5,5,12,1,Good
ACC_CUST06569,CUST06569,6,7,3,2,Good
ACC_CUST06570,CUST06570,3,5,8,2,Good
ACC_CUST06571,CUST06571,2,3,7,4,Good
ACC_CUST06572,CUST06572,4,7,7,1,Standard
ACC_CUST06573,CUST06573,5,3,5,4,Standard
ACC_CUST06574,CUST06574,3,7,20,6,Standard
ACC_CUST06575,CUST06575,6,7,19,6,Bad
ACC_CUST06576,CUST06576,3,3,5,1,Standard
ACC_CUST06577,CUST06577,5,4,15,4,Standard
ACC_CUST06578,CUST06578,1,7,7,2,Good
ACC_CUST06580,CUST06580,3,2,1,2,Good
ACC_CUST06581,CUST06581,5,7,6,6,Standard
ACC_CUST06582,CUST06582,4,6,7,2,Standard
ACC_CUST06583,CUST06583,7,6,5,0,Standard
ACC_CUST06584,CUST06584,2,1,6,4,Good
ACC_CUST06585,CUST06585,4,3,13,3,Standard
ACC_CUST06586,CUST06586,8,7,12,1,Standard
ACC_CUST06587,CUST06587,6,7,24,8,Bad
ACC_CUST06588,CUST06588,8,9,30,5,Bad
ACC_CUST06589,CUST06589,7,4,20,4,Standard
ACC_CUST06590,CUST06590,3,5,7,4,Good
ACC_CUST06591,CUST06591,6,7,17,0,Standard
ACC_CUST06592,CUST06592,7,3,10,4,Standard
ACC_CUST06593,CUST06593,8,9,27,4,Standard
ACC_CUST06594,CUST06594,3,6,20,1,Standard
ACC_CUST06595,CUST06595,4,7,25,2,Standard
ACC_CUST06596,CUST06596,3,4,10,3,Good
ACC_CUST06597,CUST06597,7,6,19,4,Standard
ACC_CUST06598,CUST06598,8,5,30,3,Standard
ACC_CUST06599,CUST06599,3,3,13,2,Standard
ACC_CUST06600,CUST06600,7,8,26,6,Bad
ACC_CUST06601,CUST06601,2,5,12,4,Good
ACC_CUST06602,CUST06602,6,8,33,7,Standard
ACC_CUST06603,CUST06603,4,3,3,2,Good
ACC_CUST06604,CUST06604,0,7,4,0,Good
ACC_CUST06605,CUST06605,5,5,5,4,Good
ACC_CUST06606,CUST06606,7,3,20,4,Standard
ACC_CUST06607,CUST06607,7,5,15,0,Standard
ACC_CUST06608,CUST06608,1,2,3,1,Good
ACC_CUST06609,CUST06609,7,7,19,2,Standard
ACC_CUST06610,CUST06610,6,5,34,7,Bad
ACC_CUST06611,CUST06611,4,5,9,2,Standard
ACC_CUST06612,CUST06612,8,5,1,4,Standard
ACC_CUST06613,CUST06613,3,7,1,3,Good
ACC_CUST06614,CUST06614,5,3,8,3,Good
ACC_CUST06615,CUST06615,6,6,8,3,Standard
ACC_CUST06616,CUST06616,8,6,16,8,Bad
ACC_CUST06617,CUST06617,7,6,12,1,Good
ACC_CUST06618,CUST06618,5,6,18,1,Standard
ACC_CUST06619,CUST06619,8,7,9,3,Standard
ACC_CUST06620,CUST06620,5,1,11,4,Good
ACC_CUST06621,CUST06621,0,5,8,3,Good
ACC_CUST06622,CUST06622,8,3,8,0,Standard
ACC_CUST06623,CUST06623,2,4,5,2,Good
ACC_CUST06624,CUST06624,0,6,10,4,Good
ACC_CUST06625,CUST06625,10,6,17,9,Bad
ACC_CUST06626,CUST06626,5,3,10,1,Good
ACC_CUST06627,CUST06627,7,5,17,3,Standard
ACC_CUST06628,CUST06628,8,4,10,0,Standard
ACC_CUST06629,CUST06629,6,10,18,8,Bad
ACC_CUST06630,CUST06630,6,4,5,2,Standard
ACC_CUST06631,CUST06631,9,8,32,9,Bad
ACC_CUST06632,CUST06632,6,10,15,5,Bad
ACC_CUST06633,CUST06633,7,5,16,9,Bad
ACC_CUST06635,CUST06635,5,5,15,2,Standard
ACC_CUST06636,CUST06636,6,5,16,7,Bad
ACC_CUST06637,CUST06637,7,7,8,4,Standard
ACC_CUST06638,CUST06638,10,5,24,8,Bad
ACC_CUST06639,CUST06639,6,5,16,1,Standard
ACC_CUST06640,CUST06640,4,4,14,2,Standard
ACC_CUST06641,CUST06641,3,1,3,1,Good
ACC_CUST06642,CUST06642,7,6,12,1,Standard
ACC_CUST06643,CUST06643,4,7,15,6,Standard
ACC_CUST06644,CUST06644,7,5,11,2,Standard
ACC_CUST06645,CUST06645,8,6,30,2,Standard
ACC_CUST06646,CUST06646,9,6,28,2,Bad
ACC_CUST06647,CUST06647,3,6,17,3,Standard
ACC_CUST06648,CUST06648,10,9,30,5,Bad
ACC_CUST06649,CUST06649,10,10,18,7,Standard
ACC_CUST06650,CUST06650,6,5,9,2,Standard
ACC_CUST06651,CUST06651,8,6,15,6,Bad
ACC_CUST06652,CUST06652,7,10,24,6,Bad
ACC_CUST06653,CUST06653,7,4,12,1,Good
ACC_CUST06654,CUST06654,5,5,7,1,Good
ACC_CUST06655,CUST06655,8,5,12,1,Standard
ACC_CUST06656,CUST06656,5,5,14,0,Standard
ACC_CUST06657,CUST06657,5,6,18,1,Standard
ACC_CUST06658,CUST06658,4,7,3,1,Good
ACC_CUST06659,CUST06659,2,2,10,2,Good
ACC_CUST06660,CUST06660,10,9,30,6,Bad
ACC_CUST06661,CUST06661,8,4,6,5,Standard
ACC_CUST06662,CUST06662,5,4,12,2,Standard
ACC_CUST06663,CUST06663,6,4,15,3,Standard
ACC_CUST06664,CUST06664,5,5,5,2,Standard
ACC_CUST06665,CUST06665,10,6,32,6,Bad
ACC_CUST06666,CUST06666,3,5,15,4,Standard
ACC_CUST06667,CUST06667,9,10,22,7,Standard
ACC_CUST06668,CUST06668,4,6,20,3,Standard
ACC_CUST06669,CUST06669,4,3,16,3,Standard
ACC_CUST06670,CUST06670,2,3,3,3,Good
ACC_CUST06671,CUST06671,7,8,30,6,Bad
ACC_CUST06672,CUST06672,9,10,34,9,Bad
ACC_CUST06673,CUST06673,9,10,27,8,Bad
ACC_CUST06674,CUST06674,8,3,11,1,Standard
ACC_CUST06675,CUST06675,2,3,10,0,Good
ACC_CUST06677,CUST06677,3,4,12,0,Standard
ACC_CUST06678,CUST06678,6,4,14,3,Standard
ACC_CUST06679,CUST06679,2,5,9,4,Good
ACC_CUST06680,CUST06680,7,5,14,4,Standard
ACC_CUST06681,CUST06681,7,6,8,3,Standard
ACC_CUST06682,CUST06682,5,5,5,4,Good
ACC_CUST06683,CUST06683,7,5,30,5,Bad
ACC_CUST06684,CUST06684,6,7,17,2,Bad
ACC_CUST06685,CUST06685,3,5,4,3,Good
ACC_CUST06686,CUST06686,5,5,8,3,Good
ACC_CUST06687,CUST06687,8,4,14,0,Standard
ACC_CUST06688,CUST06688,5,7,10,0,Standard
ACC_CUST06689,CUST06689,10,7,22,6,Bad
ACC_CUST06690,CUST06690,3,7,2,4,Good
ACC_CUST06691,CUST06691,0,3,1,4,Good
ACC_CUST06692,CUST06692,6,5,19,0,Standard
ACC_CUST06693,CUST06693,4,2,8,1,Good
